2013-12-18 21:15:10,674 [Worker-25] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter05:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter05\pom.xml.
2013-12-18 21:15:11,525 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:11,526 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:11,528 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:11,529 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:11,668 [Worker-18] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.packt.blueprints:primefaces-blueprints:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\pom.xml.
2013-12-18 21:15:11,705 [Worker-18] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter03:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter03\pom.xml.
2013-12-18 21:15:11,739 [Worker-18] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter02:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter02\pom.xml.
2013-12-18 21:15:11,779 [Worker-18] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter01:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter01\pom.xml.
2013-12-18 21:15:11,821 [Worker-18] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter04:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter04\pom.xml.
2013-12-18 21:15:11,849 [Worker-18] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter05:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter05\pom.xml.
2013-12-18 21:15:13,850 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:13,851 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:13,853 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:13,854 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:13,891 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:13,892 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:13,894 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:13,894 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:13,951 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:13,952 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:13,954 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:13,955 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:13,991 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:13,992 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:14,001 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:14,002 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:14,021 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:14,022 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:14,024 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:15:14,042 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
